sa_code,sa_name,subtype,area_km2,intersection_count,junction_density,street_density_km_km2,avg_street_length_m,dead_end_ratio,circuity_avg,amenity_count,amenity_density,walkability_index
4674def0-cee8-4cf1-8d9e-fd2c5042382d,زيمر‎,locality,8.3175,138.0,16.59152180060557,11.262645486056954,291.8288649771404,0.5929203539823009,1.1265680595577736,54,6.492334617628266,26.53
663373c1-f35e-452d-b23b-2ef185289361,ביר א-סיכה,locality,0.5174,42.0,81.17800167077814,25.587724565844542,137.90225513258412,0.5625,1.1121294998169262,23,44.454619962568984,64.39
1164540e-dcc2-4628-9b83-41151868244f,ימה,locality,0.2945,13.0,44.14368952307598,23.9324476454652,180.71626170527037,0.723404255319149,1.1272229777163951,4,13.582673699407993,43.31
504433a8-1bb1-4fa4-8936-e4e45febb68a,איבתאן,locality,0.4407,19.0,43.113445893552914,14.520300864746552,136.1503062109555,0.6274509803921569,1.0659118334187665,8,18.15302984991702,39.58
f41421d7-84ae-4fbe-8bb2-9619f2debd55,מגל,locality,0.5353,71.0,132.6348138841093,31.958869608352817,82.6460079671728,0.7182539682539683,1.0902683221722949,15,28.021439552980837,71.38
63675566-d607-4b49-ade1-70ad68a5458b,אומץ,locality,0.4887,18.0,36.8325797649273,15.74823660114826,148.0024669577744,0.6666666666666666,1.7218211205323355,4,8.185017725539401,25.31
0723c95a-e3d1-4908-9fd4-0808d5ab1e7e,המעפיל,locality,0.4023,25.0,62.142568520051164,19.998691254184532,148.9905161456487,0.5,1.082098696085382,5,12.428513704010232,44.5
f68154e0-579b-4363-b4c3-8cf3d3f9148e,אחיטוב,locality,0.4855,17.0,35.0177978654095,23.48150679562568,203.562616654405,0.7258064516129032,1.6460384064903517,13,26.77831601472491,38.68
ddef062e-1b19-4c9b-9f84-bf83bf4bc8f1,להבות חביבה,locality,0.3338,34.0,101.86463414925066,30.55460367481777,91.87749870650637,0.7384615384615385,1.0988189522542708,6,17.976111908691294,61.08
9ce148d1-67a2-47ab-bb26-ab248424a44c,שדה יצחק,locality,0.3486,7.0,20.081059470554205,9.091243589149649,176.06061190082556,0.65,1.1758249613195118,10,28.68722781507744,33.91
37f2b0aa-f686-4171-8f56-6d2c7eb45695,מאור,locality,0.5564,53.0,95.2592501757656,18.905593208679143,97.39468658688457,0.4421052631578947,1.0346069269640217,3,5.392033028816921,50.03
7f2fc2e0-4a34-438d-a9fb-f9090f60eb9d,باقة الغربية,locality,9.7077,445.0,45.83969663849758,16.020723272609466,178.15013315473948,0.4309462915601023,1.0613182382035793,568,58.509994810486795,56.0
59501d5c-62eb-48ac-8216-a606a13765a7,جت,locality,7.4676,252.0,33.74580407487403,15.857981161104577,237.31659693737885,0.4084507042253521,1.0497334928824884,110,14.730311302524377,40.21
afc3cfdc-4046-453e-bc32-1a6ddce8c86a,المقيبلة,locality,0.5541,102.0,184.07491952837586,28.77924359288456,91.65067742479866,0.23308270676691728,1.0309847778282462,7,12.632592516653245,76.78
62f85798-1566-4539-bd83-96a7d4fc9155,מלכישוע,locality,0.074,8.0,108.07486743755742,41.07241497777812,80.00772437536334,0.84,1.1435961256391494,1,13.509358429694677,59.86
cda25e69-f7ef-45fc-8c32-87f402ec963a,מעלה גלבוע,locality,0.4192,15.0,35.78135007423473,30.031626795082936,146.3911906659622,0.8770491803278688,1.245393054605353,5,11.927116691411578,43.25
d6b6c2c9-dbc2-4c38-95b7-d6e64e170dcb,חפציבה,locality,0.4484,66.0,147.19928718491965,36.906264093510565,99.08817795008356,0.639344262295082,1.0863172791385844,11,24.53321453081994,72.96
4cc98693-3661-4388-92f9-55949b116603,בית אלפא,locality,0.6549,93.0,142.00646707783423,36.75121807882017,88.48663083444534,0.7129629629629629,1.156535654415929,11,16.796463847915877,67.77
5b9c0c1b-244e-440f-89b3-1a3321d371cb,ניר דוד,locality,0.5914,56.0,94.68361876540162,31.12679618505864,94.89555517671172,0.7704918032786885,1.1229758354896127,22,37.19713594355064,66.97
aa75305a-8762-44da-bef9-993914debb2a,בית שאן,locality,10.971,742.0,67.63289932747782,23.29382416604563,133.3105683100695,0.6295556665002496,1.3327239091800023,338,30.808517483406337,51.39
30d6f58a-9523-4518-a680-dc45bf1636c8,מסילות,locality,0.5054,22.0,43.525923296413374,17.68783139957647,178.80484149212643,0.5686274509803921,1.294597221102801,8,15.827608471423046,37.41
ca9d3cdd-61a4-43da-8af5-58a53f999a80,רשפים,locality,0.4466,28.0,62.69182166904684,28.0465793139902,122.80805985823618,0.78125,1.0914890507134074,7,15.67295541726171,51.13
b73bd023-4377-4d99-9694-0925b6d43319,עין הנציב,locality,0.5384,10.0,18.57461916827483,33.899619094202535,196.24199557941736,0.9305555555555556,1.3844712718683783,6,11.144771500964898,37.41
4c088f15-7627-48d0-a13c-5d59bf661556,שלוחות,locality,0.4062,21.0,51.70108186754733,33.01661478017116,163.54540778344114,0.8108108108108109,1.1209439472082845,1,2.461956279407016,44.51
49ac2e85-da46-4fa2-910d-cd8dda6dd7de,מירב,locality,0.1864,11.0,59.02105201115553,45.96379202725093,171.32927830706805,0.8382352941176471,1.2978590265903176,2,10.731100365664641,46.63
df978e6b-9ad9-42c2-9cac-47ae4ac5687a,שדי תרומות,locality,0.372,15.0,40.32239704663729,20.068960358716406,143.57090858718556,0.7619047619047619,1.0543626195543794,0,0.0,35.63
3b60228d-cd85-47dd-a3c4-4fcac69e0a54,רוויה,locality,0.3426,7.0,20.430970031349784,28.452496759772735,211.91983352468642,0.9102564102564102,1.1206271778294867,5,14.593550022392703,42.08
74edb9aa-4b32-4c02-a8bc-7ef6c986c41e,רחוב,locality,0.3484,20.0,57.40247718455582,49.36580789861648,245.71268060634642,0.7752808988764045,1.0477963690197176,10,28.70123859227791,57.24
1a73a05b-4412-479e-9f58-3d1c718ef37b,תל תאומים,locality,0.3671,13.0,35.40896159816875,21.466923955047758,133.5820080566757,0.8354430379746836,1.4149390874527832,4,10.895065107128847,34.53
2c116e26-7a9d-43e0-ac2e-c7e5df3cc02b,כפר רופין,locality,0.4667,20.0,42.85292962439839,42.74308256428242,131.24166446458557,0.9163179916317992,1.1358269441073228,7,14.998525368539436,47.53
8a15aa12-cdba-4515-b450-78f6fc2a6168,שדה אליהו,locality,0.7193,14.0,19.46276817825024,20.391373757556394,209.5423792833732,0.8541666666666666,2.4260173796331594,8,11.121581816142996,21.94
3f03a61c-064d-449f-9d7f-6f849859125d,נווה איתן,locality,0.3695,20.0,54.12890095449334,25.88623890545306,144.91915929401648,0.75,1.160563494456387,4,10.825780190898667,45.01
c10b1841-6b79-4bb3-a974-0df24b002e3d,מעוז חיים,locality,0.389,13.0,33.414887936116294,13.497409700974105,210.04568556162846,0.4090909090909091,1.1095931133680705,6,15.422255970515211,37.93
03efae60-997e-4611-8ada-16895608acb6,חמדיה,locality,0.3255,34.0,104.44455633249717,36.962236159707956,109.38522387195297,0.7536231884057971,1.1882149906354806,1,3.0718987156616815,54.29
72bcd7b9-4fb9-4000-9617-570a64de440b,בית יוסף,locality,0.36,16.0,44.447930742805994,32.07184880386027,199.05103384400226,0.7837837837837838,1.0552136635890357,3,8.333987014276124,46.39
c6fb3c6d-6b2a-44bc-a9be-e67a1e342dbb,נווה אור,locality,0.3277,14.0,42.71989090772469,33.473578942922174,148.2409979264869,0.8679245283018868,1.09736190606986,1,3.0514207791231924,43.3
0103ce56-3c66-4a98-99a8-c8d16fac226f,ירדנה,locality,0.387,7.0,18.086876432363024,23.95201301305609,201.52023258937365,0.8955223880597015,1.0909476895459895,5,12.919197451687873,38.39
ca1f201d-9adf-4a2d-aa95-f1421cf96041,שער הגולן,locality,0.4482,24.0,53.54960502990404,32.86193015691634,131.5012906733794,0.8461538461538461,1.4359617235547317,5,11.156167714563344,43.63
13fbda1b-d98e-4dfc-9c8f-b0d92b7cfeda,מסדה,locality,0.2647,15.0,56.673183425103,29.08340264984762,126.19118879669313,0.8235294117647058,1.1433661871928267,3,11.3346366850206,48.11
83458d97-cfcc-411a-b323-4271ef82db40,גשר,locality,0.3031,15.0,49.49457787922249,35.4951850957392,132.80611143258724,0.8672566371681416,1.0998031858234498,8,26.397108202251996,53.96
66122620-f5b6-4b89-8c1b-67c05a32bd9b,אשדות יעקב איחוד,locality,0.4599,23.0,50.01565199644169,35.66554504343427,141.38807368040614,0.8597560975609756,1.5403407227861994,10,21.74593565062682,45.6
f40f1606-b2eb-4f01-a9de-1199b83a3e17,אשדות יעקב מאוחד,locality,0.4426,42.0,94.89485364570723,36.13165983583476,112.61758203904489,0.7679558011049724,1.3466821253976515,18,40.669222991017385,65.05
2b543ebe-4957-48d3-a854-dc668fab8428,מנחמיה,locality,0.5983,33.0,55.15538336711929,30.010408272704133,144.80256366136283,0.773972602739726,1.086306641908036,21,35.09888032453046,58.78
365a958f-2a8b-42e4-869f-879354aada02,אפיקים,locality,0.5719,31.0,54.20590215097808,32.701280738600985,119.11877722829446,0.8571428571428571,1.2593885335040904,33,57.70305712846054,61.95
a4ace070-77a0-4ca5-93f9-701a9b1ecbbd,בית זרע,locality,0.4674,19.0,40.653347995203404,36.32641676153036,146.35981615163783,0.8901734104046243,1.1994888744471042,7,14.977549261390728,46.13
5c11c963-a8a8-4359-bb18-dcbe17e32923,כפר קיש,locality,0.4897,19.0,38.802262609897966,15.73959343212304,183.5019864304642,0.5128205128205128,1.0805093354104196,14,28.59114087045113,43.48
55e80b12-3912-4b56-9b24-3629e1f1544a,כפר תבור,locality,12.3848,437.0,35.28522856160795,10.365184741659567,138.3303809227072,0.483451536643026,1.2416440719511437,123,9.931540304525809,29.81
23782185-bffe-42f3-80a6-aee5aba1e872,أم الغنم,locality,0.2659,21.0,78.97933873987289,27.716893183094882,171.38858531739393,0.4473684210526316,1.1267894873011346,8,30.087367138999195,60.99
9b6f210c-acef-4294-9b44-644e87a197b9,الشبلي-أم الغنم‎,locality,3.275,69.0,21.068935757983564,14.81864211951665,297.7332218517775,0.5792682926829268,1.3079570774412996,24,7.328325481037762,27.4
1d47a6ae-53dc-49e9-8382-3b0e0ea4c802,الشبلي,locality,0.8097,41.0,50.63422225806673,21.826016978014913,200.83136019282412,0.5340909090909091,1.0877651976026554,9,11.11482927616099,42.81
fd282fef-6334-43a0-9b3c-1d305f1ebae9,دبورية,locality,5.6313,170.0,30.188217312587227,10.794362298314569,179.8422568670419,0.4426229508196721,1.1218962714478073,91,16.159575149679043,34.59
e5c1c26b-31da-4532-9e64-0d2fd5ccc1ae,עין דור,locality,0.5788,36.0,62.19386979450346,22.179140030026407,160.47583220804736,0.5662650602409639,1.081237701699105,12,20.731289931501156,49.3
c61f7991-94cc-4b27-8b19-40acdff68f62,طمرة‎,locality,0.2419,34.0,140.56270533356906,23.776385752238298,94.28113737073076,0.24444444444444444,1.04528866311384,12,49.61036658831849,85.79
7ba0affe-a4c3-4712-841a-4f9d974dfae3,דברת,locality,0.3173,20.0,63.02588825820836,20.902762144140176,132.66143625619014,0.6226415094339622,1.0997932450926675,7,22.059060890372926,48.87
54e9246f-b604-4e19-9e59-8d9c6acb3a8a,אחוזת ברק,locality,0.4225,49.0,115.9800521483189,22.342072066001922,82.80019838527083,0.51,1.527048033343332,9,21.302458557854493,53.71
47085ee9-89d0-4455-8a65-bfb4d7bd1311,نين,locality,0.3878,29.0,74.78895308535195,26.830669043488395,167.80324567996172,0.48214285714285715,1.078963513198875,9,23.210364750626464,56.48
3613eb31-d1d7-482b-8df3-6c64654e51bc,الدحي,locality,0.1679,20.0,119.13716176352395,21.94010735945254,99.54507322522919,0.3548387096774194,1.0705484340391114,1,5.956858088176197,59.13
57f6afc3-67e3-4463-bc3e-b8e56c0b7a9f,الناعورة,locality,0.5555,64.0,115.21750625407968,19.73849099110417,91.36801808607801,0.3469387755102041,1.0379990372973658,8,14.40218828175996,60.99
b18c8d1f-dfdc-4691-95da-1f88110eab85,مجلس إقليمي بستان المرج,locality,9.0035,158.0,17.548771866990645,9.953973289775849,253.88212481439956,0.5123456790123457,1.2042495235887412,39,4.331658878560982,23.81
2489b421-9c9f-48a7-be78-fe0a8ee3bf9d,كفر مصر,locality,0.2719,17.0,62.51944986433562,18.296789415605573,130.92574885022066,0.575,1.0351778307691852,11,40.453761676923044,55.36
c5b24dd9-07fb-41fd-9229-181e4f6529c8,גזית,locality,0.541,24.0,44.362714582754805,21.59622967925399,177.02195419466983,0.68,1.0964169745892287,3,5.545339322844351,39.04
9d48abd2-ed3c-47f6-99cb-3722e6a997be,الطيبة الزعبية,locality,0.4042,43.0,106.39138090322623,25.38861906481943,126.68233809768567,0.36764705882352944,1.1511652470508469,2,4.94843632108029,56.89
6445cdcb-981f-41ce-8e44-e3044600233e,מולדת,locality,0.6974,40.0,57.35921465346575,27.525011364559386,164.0583880450196,0.7058823529411765,1.1953604079969467,12,17.207764396039725,48.77
504b7e89-378e-4f97-aa54-5edfcfd8642e,מועצה אזורית עמק המעיינות,locality,245.7959,1082.0,4.402026743718004,5.621008079237437,339.7149200272835,0.7894941634241245,1.4906971365715551,286,1.1635671429790657,12.73
0b85c944-15a1-476b-821f-387a36686440,שדה נחום,locality,0.5141,37.0,71.97410898833367,27.41489620685514,108.40983428318188,0.7730061349693251,1.1956949683987879,5,9.726230944369414,48.63
6bd25699-af29-4ce6-8e3c-8c8d2fbd49d8,בית השיטה,locality,0.7958,53.0,66.60086830941586,24.088657002513397,163.84104311502765,0.5546218487394958,1.1084482047380466,22,27.64564344919149,53.81
c317067e-bbd3-424b-a18c-b185adc44c8c,תל יוסף,locality,0.3763,11.0,29.22869143241243,33.99127584180722,131.88003214167898,0.9290322580645162,1.1417074456625562,6,15.942922599497688,45.1
190ee477-4a0f-48c5-b21c-e0722fcb23fd,עין חרוד,locality,1.137,112.0,98.50313608375878,31.95778492745023,89.49908622345902,0.7846153846153846,1.238661577533668,17,14.951368869856243,57.1
144dd8b2-9608-4262-94d9-466117817781,גן נר,locality,0.7386,65.0,88.00502484049775,28.744617235403414,116.65168830457121,0.6107784431137725,1.2242890190679634,15,20.308851886268712,56.52
dc92afeb-9575-4b7d-8bdf-6709fa3b57b5,נורית,locality,0.1226,13.0,106.05072030805715,20.97870204046958,102.86516705738379,0.4583333333333333,1.2646141510520397,5,40.78873858002198,63.79
597fb0d4-7934-497f-8dcd-064055d50ca0,גדעונה,locality,0.1209,31.0,256.4520547960052,37.26403444647499,65.28242712158841,0.5303030303030303,1.0417841557316403,13,107.54441007574411,84.37
3f70240b-f892-4c33-9179-2e36f45afe18,כפר יחזקאל,locality,1.2917,36.0,27.871286509886392,15.841279821307083,131.16294281810224,0.824390243902439,1.2966686991950003,18,13.935643254943196,32.26
3f4861ef-bcfa-4da6-8b1e-6aa6f04674ca,גבע,locality,0.4501,23.0,51.094252932133436,41.02552058973459,135.7909963125383,0.8861386138613861,1.2561622996636335,3,6.6644677737565345,44.04
5f720be1-f936-4b68-aae9-bc54b241e5dc,מועצה אזורית גלבוע,locality,252.0394,1655.0,6.566433286461252,5.54681648229695,294.3812124235893,0.6916915052160953,1.316365963737003,358,1.4204127592466032,15.83
b5a1fa44-a68c-47ca-acc5-e1f1cf93ad9f,רמת צבי,locality,0.811,17.0,20.961016593835968,24.773619930154474,225.75430636943324,0.860655737704918,1.471456216290019,24,29.592023426591954,40.47
97d83fbc-b52b-4a05-aa97-be51584e229c,سولم,locality,0.3041,39.0,128.22630691829607,43.24021170204628,162.36419569612912,0.4507042253521127,1.0911315499206198,9,29.590686211914477,72.59
e14a328d-f96d-4f4d-b932-a2e7a629cb92,מושב מרחביה,locality,0.5313,24.0,45.17125081933897,19.772933619168583,166.75531458630263,0.6619718309859155,1.0649779199703144,4,7.528541803223162,39.25
17d603d3-984c-4fed-a263-aa43223bc907,קיבוץ מרחביה,locality,0.5821,48.0,82.46063773476553,19.33447198926735,94.57577374800759,0.5897435897435898,1.183807833931589,24,41.23031886738276,58.12
6c2ba5dd-ba24-457f-9d0b-4c962b8ce4ce,ניר יפה,locality,0.3478,21.0,60.37653368180835,14.912191623264604,90.99504393281043,0.6557377049180327,1.1298257850652478,6,17.250438194802385,41.97
cb0ed744-10c4-485f-b200-64b9cf3bed30,יזרעאל,locality,0.5231,33.0,63.08885623006504,36.74438052800258,127.28442607723703,0.8465116279069768,1.1034780366832824,8,15.294268176985463,52.18
aaae71d3-b116-4024-a97f-0a7afa6af730,אביטל,locality,0.3913,4.0,10.221554427367684,8.55118127661067,159.3491914770917,0.8620689655172413,1.1025941073836112,6,15.332331641051526,27.34
80c03efd-12af-496d-96d2-5415727ba4ff,יעל,locality,0.073,12.0,164.28306949595125,32.58208390699566,69.99844269577564,0.6666666666666666,1.0655892624090384,1,13.690255791329271,69.49
160aceee-ac1e-4423-ab82-e2416bf57bc4,מיטב,locality,0.4772,5.0,10.47751253082851,9.695104164017959,220.3154734960223,0.8076923076923077,1.153773139209201,0,0.0,21.25
2c119cf7-1655-4a8d-ba37-27795a15fcb5,פרזון,locality,0.4713,4.0,8.487073315336747,14.121198966720131,277.3079804633029,0.8888888888888888,1.0612584663095335,1,2.121768328834187,26.04
97d3de30-ce02-4db9-ab0d-8031f39c305b,صندلة,locality,0.2113,39.0,184.54295265534608,41.662239405782785,131.41197716864156,0.25,1.1138122920462206,4,18.92748232362524,78.36
9cd7b573-fb23-4fdc-a98c-9042cffc699d,מגן שאול,locality,0.7808,22.0,28.176656924753146,20.38407803636848,174.89721648298098,0.8018018018018018,1.287732456539337,6,7.684542797659949,32.98
fa39d351-91a6-4ff1-9c83-38cb7388e47b,רם און,locality,0.7212,18.0,24.956780801650016,21.265420227340037,259.95962280384845,0.75,1.0979234768669903,8,11.09190257851112,37.14
57d947d7-419c-4c6e-9bb6-90046a2450a7,חבר,locality,0.2174,39.0,179.36371415567004,28.622715727334548,69.92795845843051,0.5357142857142857,1.9130764491508245,3,13.797208781205386,55.9
48df7a95-0900-443a-831f-30a5c46a8caa,ברק,locality,0.3327,7.0,21.041144108337868,9.409001682564504,130.42504453582353,0.7586206896551724,1.8607281344019915,8,24.04702183810042,22.19
0ce6af2e-f921-4782-9c08-5b3627f68854,אדירים,locality,0.3981,3.0,7.53627142861571,9.458819020050264,268.95127241762276,0.8333333333333334,1.009736585684549,1,2.5120904762052367,23.67
1b7e3985-8402-4cad-8edd-93ce492e7d3d,דבורה,locality,0.3957,6.0,15.161628395941241,12.186274974030827,178.61281351976214,0.8333333333333334,1.1319214249877594,13,32.85019485787269,37.32
ca907e0d-c1b4-4b23-95fd-8de6c046aaba,גדיש,locality,0.2886,7.0,24.25485809750788,16.558273437007877,191.1500180179811,0.75,1.056404948254845,1,3.4649797282154116,31.43
4ae26906-cd44-4eff-82db-cc18a28d720a,אומן,locality,0.2018,30.0,148.64524794390357,34.60925601792852,101.23096987378538,0.5714285714285714,1.026641852097637,2,9.90968319626024,68.29
e314f5fc-2754-45e0-b733-1cac3aee14e7,מלאה,locality,0.4165,5.0,12.005137114536282,8.139258852498045,135.59626641236306,0.8571428571428571,1.783569099764598,2,4.802054845814513,12.99
2e62e549-9825-46f3-8dae-f3874c08db58,مصمص,locality,0.8778,53.0,60.37867485912776,19.181336429627464,142.68855756734638,0.5470085470085471,1.08447033289451,18,20.50596504649622,46.8
0f781358-a0a0-4f88-8210-ee966c445364,طلعة عارة,locality,6.3433,213.0,33.57859098492995,13.263670165739313,184.1046036518856,0.5023364485981309,1.0777436123588195,39,6.148192715550555,31.85
fb01b580-c87a-4751-954b-a79ced6f1985,عقدة,locality,0.1464,15.0,102.4417132059165,37.14573228963798,181.3017916586963,0.4444444444444444,1.087945611742837,1,6.8294475470611,58.57
19ff4585-d2cf-4c7a-97e5-2d9692d412bf,سالم,locality,0.6416,60.0,93.52174033665884,14.781739098387424,83.187744960219,0.3939393939393939,1.0585652206588132,5,7.793478361388237,48.98
8a939407-bda9-4a6f-89ed-9f7746f3e362,زلفة,locality,1.1991,61.0,50.871491392701316,19.234036178054648,176.0574867653789,0.5040650406504065,1.0652668510632315,9,7.505629877611669,40.02
51d6e83f-3085-4ce1-9fb5-8c24b1aec25f,גבעת עוז,locality,0.3342,24.0,71.81818962637058,21.89941227279437,128.3909440695038,0.5862068965517241,1.158369237601925,1,2.992424567765441,42.78
9822909c-08d8-4536-bc0f-2ec6868e8989,بياضة,locality,0.1395,6.0,43.01255084173875,14.940689382134968,148.86707407573772,0.625,1.0972347927743966,0,0.0,32.1
1a0ff0f3-c2d3-40e5-9e00-ee814364e6c6,מגידו,locality,0.5187,42.0,80.97753646661167,29.484960558401887,105.46716665898032,0.7666666666666667,1.1117868813141083,11,21.208402407922105,57.66
413dfb14-57cb-4702-ab07-9fc7b2df3070,מדרך עוז,locality,0.873,13.0,14.890966354698694,15.395598487991162,320.01309924378296,0.75,1.2618829145572545,8,9.163671602891505,27.98
84e9ea2a-9d5c-4ef5-804e-2a5e516b7d5d,כפר ברוך,locality,0.4913,22.0,44.78239746724011,17.681222696192798,163.88973958274607,0.6,1.1610505231810504,7,14.248944648667308,39.03
96aac814-43e7-44f1-a7c2-4100d414c5c4,היוגב,locality,1.0959,29.0,26.46193524619405,17.236712190266296,245.32403569829995,0.6506024096385542,1.113147806861295,11,10.037285783039122,34.1
1cff5ea9-639e-4f74-8390-0f760945c900,עפולה,locality,29.6659,1446.0,48.742816824398986,17.910055997700145,146.77295664489952,0.6246105919003115,1.2943790284720906,1375,46.34949732610554,50.81
5fb69551-3bb7-4df0-86e1-e6d974d62e63,בלפוריה,locality,0.3382,13.0,38.43572851220777,13.931630880905976,152.00171942023906,0.6388888888888888,1.0494738417174585,5,14.782972504695294,37.15
b46cd03a-1303-475e-8b2e-1dfe13755554,כפר גדעון,locality,0.2556,16.0,62.6019314014547,43.28348728242401,184.37551393254392,0.7948717948717948,1.0456001955661829,2,7.825241425181837,49.97
a7aaea96-99cc-425a-b8cd-cf59fb41f113,מזרע,locality,0.5242,19.0,36.248127361649004,20.440982582292627,162.34011843237235,0.7654320987654321,1.6063319951142079,26,49.60270060015127,46.62
5874d77c-b5d7-4938-a81b-155d1919d974,גניגר,locality,0.453,17.0,37.53109469486316,20.978395751494737,211.16281826512156,0.6046511627906976,1.1288166579088847,9,19.869403073751084,42.51
ba36383d-7175-427e-bb62-14fcb8eb714d,תל עדשים,locality,0.8616,34.0,39.46357628187154,14.91598291580385,169.09110512005364,0.5342465753424658,1.0724442804927394,20,23.213868401100907,41.04
805f81ee-952c-4aeb-ba9e-47157616a29a,إكسال,locality,9.3771,167.0,17.809342212190316,8.036928031458123,232.60211598638944,0.40569395017793597,1.0720909963356902,99,10.55763400602899,29.89
f38763e4-0f79-4a21-83a9-9e86cd3bbc1a,מועצה אזורית עמק יזרעאל,locality,328.623,2676.0,8.143069714041777,7.510952794608491,332.74087914253346,0.6609224531170805,1.592938794537288,669,2.0357674285104443,13.56
df47a55a-23a7-49a1-b0cb-99ad62cf1828,يافة الناصرة,locality,5.3742,204.0,37.95939874986689,11.658912220183227,126.579587518192,0.6114285714285714,1.132079405286258,74,13.769585821030148,33.89
91668239-6888-4302-abc2-7a928b12f44a,רמת דוד,locality,0.3644,17.0,46.65021302345375,11.224170206269472,110.54721600651202,0.5142857142857142,1.0407328188697953,9,24.697171600651988,41.08
0fca6d41-34f5-4363-b919-b70790eb775b,גבת,locality,0.6444,52.0,80.6944090167284,20.95165563933631,121.63407786038668,0.4639175257731959,1.184845700362615,19,29.484495602266147,55.21
dc7e8c40-e22c-4bd9-bfa2-1a29df12a02e,יפעת,locality,0.4852,31.0,63.895499073229935,24.79527640699393,152.27664153083046,0.6219512195121951,1.1010897848629067,18,37.100612365101256,57.63
87bcd947-ea0f-4204-8648-782371e43c17,מגדל העמק,locality,9.0921,650.0,71.49077580903263,19.027490878701723,118.49281398274738,0.536376604850214,1.2555860096486084,238,26.17662252699964,48.62
2b7d3c40-e81a-4aa2-bf20-3cadbd7e0275,שריד,locality,0.5577,46.0,82.4780231904296,13.466656798047508,82.53496817056521,0.4588235294117647,1.0571210266280648,16,28.68800806623638,52.33
97a98f07-f7fb-4775-a0ac-32cf71eeb094,נהלל,locality,0.951,44.0,46.26667095823963,31.695643036868066,144.91744114339082,0.837037037037037,1.4712580819782604,20,21.030304981018013,45.6
0c22ed60-396b-4a22-9579-725f5e118374,בית שערים,locality,0.6331,23.0,36.328356509494114,10.079937236728886,132.9531635891736,0.46511627906976744,1.195104053797616,23,36.328356509494114,41.64
b8346624-8312-4b91-bb65-591113c5b76c,רמת ישי,locality,2.3327,242.0,103.74391296697254,25.258492121782442,89.81654039567894,0.659634317862166,1.1388734001387555,295,126.46468729445002,70.5
aa9e0f16-2ad0-4170-81c2-a2df71f62bd9,منشية الزبدة,locality,0.2352,14.0,59.51681729163826,21.006063779135435,149.73353460389808,0.6,1.0634507458465314,5,21.256006175585092,48.46
2d6d4703-8a4d-4eb2-8e25-0b31dea756d6,תמרת,locality,0.6326,28.0,44.26133326809192,29.529161180023358,169.82122317435264,0.8095238095238095,1.4430880301632287,12,18.96914282918225,44.48
35833e80-1fda-4ea2-8d54-1a0fdc0c2296,زرزير,locality,4.3103,141.0,32.712046069439516,10.69927621329294,161.25001725876996,0.4758364312267658,1.0869847283883747,48,11.136015683213452,32.55
3cbfabc7-d02d-4d8c-81e8-0414c3401fa1,בית לחם הגלילית,locality,0.6801,25.0,36.759403619603845,18.098642629167166,183.71421178411163,0.6666666666666666,1.2073541256946974,29,42.640908198740455,48.36
c3f09015-45d9-4311-924e-c870d12b9626,אלוני אבא,locality,0.4015,19.0,47.31789648654135,21.310928552994433,186.02559936284052,0.5777777777777777,1.208488423460781,10,24.90415604554808,45.51
d5122692-7db2-47cc-8988-c7b9669e59fa,مشايح السعدية,locality,0.2792,9.0,32.24009901955205,19.167534348300258,267.5361031460926,0.55,1.3805787743097488,3,10.746699673184017,32.82
6d81e2d6-8978-4d2b-9e9c-f86967a93d57,كعبية طباش حجاجرة,locality,2.6245,67.0,25.52888973781258,17.00158212240185,273.7439995774588,0.5988023952095808,1.2574646865578192,14,5.334394870587704,29.71
6cb5f897-fb8b-4a4e-814e-b4d040728a4d,كعبية طباش حجاجرة‎,locality,1.9144,71.0,37.08689193491731,25.12046631253586,277.9838104730567,0.5988700564971752,1.2672003814589472,13,6.790557678224297,37.87
5fb4b4a7-841c-4e2e-930e-dceb7b0be997,הרדוף,locality,0.2984,15.0,50.263605895466895,22.951270609322414,180.2439741682825,0.6341463414634146,1.147500571567507,15,50.263605895466895,58.14
8bcc1583-cc39-4164-854e-516d7936df75,سواعد حميرة,locality,0.0631,4.0,63.39484090414755,46.87262370975202,295.7503988731387,0.6,1.1622821817194173,2,31.697420452073775,57.92
7bbbe233-199b-4872-8129-c61be4ca2063,עדי,locality,0.5254,55.0,104.69097721855157,27.762229824488564,114.84287601039395,0.5491803278688525,1.1878732749322687,7,13.324306191452017,56.96
e51ed068-f1d0-4189-80ed-c4cfde4d6d55,הסוללים,locality,0.3469,16.0,46.12756261445683,14.414908243842056,147.05928186784902,0.4666666666666667,1.0514544430600292,15,43.24458995105328,51.36
639b7db2-ea35-4bde-8384-a72989f12922,אלון הגליל,locality,0.3617,24.0,66.34513004865435,27.978554432439353,89.56720470213988,0.8579881656804734,1.0816871052312367,6,16.58628251216359,52.33
27008ee8-4433-4a6a-aa31-0740f4ef4747,ציפורי,locality,0.8256,14.0,16.956978107635006,15.218717951986495,267.3374410145138,0.7307692307692307,1.2268122336466964,15,18.168190829608935,32.4
46ec8139-c411-447a-a46e-33c3112832f1,رمة الهيب,locality,1.3442,58.0,43.14765088511018,17.780633741585497,192.75088839863233,0.4727272727272727,1.071555179619576,4,2.975700061042082,36.42
